        Frequency / GHz                S1,1/abs,dB
                  2.8976                      -19.763216
                  2.8985                      -19.770474
                  2.8994                      -19.777743
                  2.9003                       -19.78502
                  2.9012                      -19.792308
                  2.9021                      -19.799605
                   2.903                      -19.806911
                  2.9039                      -19.814228
                  2.9048                      -19.821554
                  2.9057                      -19.828889
                  2.9066                      -19.836235
                  2.9075                       -19.84359
                  2.9084                      -19.850955
                  2.9093                      -19.858329
                  2.9102                      -19.865714
                  2.9111                      -19.873108
                   2.912                      -19.880512
                  2.9129                      -19.887925
                  2.9138                      -19.895349
                  2.9147                      -19.902782
                  2.9156                      -19.910225
                  2.9165                      -19.917679
                  2.9174                      -19.925141
                  2.9183                      -19.932614
                  2.9192                      -19.940097
                  2.9201                       -19.94759
                   2.921                      -19.955092
                  2.9219                      -19.962605
                  2.9228                      -19.970127
                  2.9237                       -19.97766
                  2.9246                      -19.985202
                  2.9255                      -19.992754
                  2.9264                      -20.000317
                  2.9273                      -20.007889
                  2.9282                      -20.015472
                  2.9291                      -20.023065
                    2.93                      -20.030667
                  2.9309                       -20.03828
                  2.9318                      -20.045903
                  2.9327                      -20.053536
                  2.9336                      -20.061179
                  2.9345                      -20.068832
                  2.9354                      -20.076496
                  2.9363                      -20.084169
                  2.9372                      -20.091853
                  2.9381                      -20.099547
                   2.939                      -20.107251
                  2.9399                      -20.114966
                  2.9408                       -20.12269
                  2.9417                      -20.130425
                  2.9426                      -20.138171
                  2.9435                      -20.145926
                  2.9444                      -20.153692
                  2.9453                      -20.161468
                  2.9462                      -20.169255
                  2.9471                      -20.177052
                   2.948                      -20.184859
                  2.9489                      -20.192677
                  2.9498                      -20.200505
                  2.9507                      -20.208344
                  2.9516                      -20.216193
                  2.9525                      -20.224052
                  2.9534                      -20.231922
                  2.9543                      -20.239803
                  2.9552                      -20.247693
                  2.9561                      -20.255595
                   2.957                      -20.263507
                  2.9579                       -20.27143
                  2.9588                      -20.279363
                  2.9597                      -20.287306
                  2.9606                      -20.295261
                  2.9615                      -20.303226
                  2.9624                      -20.311201
                  2.9633                      -20.319187
                  2.9642                      -20.327184
                  2.9651                      -20.335192
                   2.966                       -20.34321
                  2.9669                      -20.351239
                  2.9678                      -20.359279
                  2.9687                       -20.36733
                  2.9696                      -20.375391
                  2.9705                      -20.383463
                  2.9714                      -20.391546
                  2.9723                      -20.399639
                  2.9732                      -20.407744
                  2.9741                      -20.415859
                   2.975                      -20.423986
                  2.9759                      -20.432123
                  2.9768                      -20.440271
                  2.9777                       -20.44843
                  2.9786                        -20.4566
                  2.9795                       -20.46478
                  2.9804                      -20.472972
                  2.9813                      -20.481175
                  2.9822                      -20.489389
                  2.9831                      -20.497614
                   2.984                       -20.50585
                  2.9849                      -20.514097
                  2.9858                      -20.522355
                  2.9867                      -20.530624
                  2.9876                      -20.538904
                  2.9885                      -20.547196
                  2.9894                      -20.555498
                  2.9903                      -20.563812
                  2.9912                      -20.572137
                  2.9921                      -20.580473
                   2.993                      -20.588821
                  2.9939                      -20.597179
                  2.9948                      -20.605549
                  2.9957                       -20.61393
                  2.9966                      -20.622323
                  2.9975                      -20.630727
                  2.9984                      -20.639142
                  2.9993                      -20.647568
                  3.0002                      -20.656006
                  3.0011                      -20.664455
                   3.002                      -20.672916
                  3.0029                      -20.681388
                  3.0038                      -20.689872
                  3.0047                      -20.698367
                  3.0056                      -20.706873
                  3.0065                      -20.715391
                  3.0074                      -20.723921
                  3.0083                      -20.732462
                  3.0092                      -20.741014
                  3.0101                      -20.749578
                   3.011                      -20.758154
                  3.0119                      -20.766742
                  3.0128                      -20.775341
                  3.0137                      -20.783952
                  3.0146                      -20.792574
                  3.0155                      -20.801208
                  3.0164                      -20.809854
                  3.0173                      -20.818512
                  3.0182                      -20.827181
                  3.0191                      -20.835862
                    3.02                      -20.844555
                  3.0209                       -20.85326
                  3.0218                      -20.861976
                  3.0227                      -20.870705
                  3.0236                      -20.879445
                  3.0245                      -20.888197
                  3.0254                      -20.896961
                  3.0263                      -20.905738
                  3.0272                      -20.914526
                  3.0281                      -20.923326
                   3.029                      -20.932138
                  3.0299                      -20.940962
                  3.0308                      -20.949798
                  3.0317                      -20.958646
                  3.0326                      -20.967506
                  3.0335                      -20.976379
                  3.0344                      -20.985263
                  3.0353                       -20.99416
                  3.0362                      -21.003069
                  3.0371                       -21.01199
                   3.038                      -21.020923
                  3.0389                      -21.029868
                  3.0398                      -21.038826
                  3.0407                      -21.047796
                  3.0416                      -21.056778
                  3.0425                      -21.065773
                  3.0434                       -21.07478
                  3.0443                      -21.083799
                  3.0452                      -21.092831
                  3.0461                      -21.101875
                   3.047                      -21.110932
                  3.0479                      -21.120001
                  3.0488                      -21.129082
                  3.0497                      -21.138176
                  3.0506                      -21.147283
                  3.0515                      -21.156402
                  3.0524                      -21.165533
                  3.0533                      -21.174678
                  3.0542                      -21.183834
                  3.0551                      -21.193004
                   3.056                      -21.202186
                  3.0569                      -21.211381
                  3.0578                      -21.220588
                  3.0587                      -21.229808
                  3.0596                      -21.239041
                  3.0605                      -21.248287
                  3.0614                      -21.257545
                  3.0623                      -21.266817
                  3.0632                      -21.276101
                  3.0641                      -21.285398
                   3.065                      -21.294708
                  3.0659                      -21.304031
                  3.0668                      -21.313367
                  3.0677                      -21.322715
                  3.0686                      -21.332077
                  3.0695                      -21.341452
                  3.0704                      -21.350839
                  3.0713                       -21.36024
                  3.0722                      -21.369654
                  3.0731                      -21.379081
                   3.074                      -21.388521
                  3.0749                      -21.397974
                  3.0758                      -21.407441
                  3.0767                      -21.416921
                  3.0776                      -21.426413
                  3.0785                      -21.435919
                  3.0794                      -21.445439
                  3.0803                      -21.454972
                  3.0812                      -21.464518
                  3.0821                      -21.474077
                   3.083                       -21.48365
                  3.0839                      -21.493236
                  3.0848                      -21.502835
                  3.0857                      -21.512448
                  3.0866                      -21.522075
                  3.0875                      -21.531715
                  3.0884                      -21.541368
                  3.0893                      -21.551036
                  3.0902                      -21.560716
                  3.0911                       -21.57041
                   3.092                      -21.580118
                  3.0929                       -21.58984
                  3.0938                      -21.599575
                  3.0947                      -21.609324
                  3.0956                      -21.619087
                  3.0965                      -21.628863
                  3.0974                      -21.638654
                  3.0983                      -21.648458
                  3.0992                      -21.658275
                  3.1001                      -21.668107
                   3.101                      -21.677953
                  3.1019                      -21.687813
                  3.1028                      -21.697686
                  3.1037                      -21.707574
                  3.1046                      -21.717475
                  3.1055                      -21.727391
                  3.1064                       -21.73732
                  3.1073                      -21.747264
                  3.1082                      -21.757222
                  3.1091                      -21.767194
                    3.11                       -21.77718
                  3.1109                       -21.78718
                  3.1118                      -21.797195
                  3.1127                      -21.807224
                  3.1136                      -21.817267
                  3.1145                      -21.827324
                  3.1154                      -21.837396
                  3.1163                      -21.847482
                  3.1172                      -21.857583
                  3.1181                      -21.867698
                   3.119                      -21.877827
                  3.1199                      -21.887971
                  3.1208                       -21.89813
                  3.1217                      -21.908303
                  3.1226                       -21.91849
                  3.1235                      -21.928693
                  3.1244                      -21.938909
                  3.1253                      -21.949141
                  3.1262                      -21.959387
                  3.1271                      -21.969648
                   3.128                      -21.979924
                  3.1289                      -21.990214
                  3.1298                      -22.000519
                  3.1307                      -22.010839
                  3.1316                      -22.021174
                  3.1325                      -22.031524
                  3.1334                      -22.041889
                  3.1343                      -22.052269
                  3.1352                      -22.062664
                  3.1361                      -22.073073
                   3.137                      -22.083498
                  3.1379                      -22.093938
                  3.1388                      -22.104393
                  3.1397                      -22.114864
                  3.1406                      -22.125349
                  3.1415                       -22.13585
                  3.1424                      -22.146365
                  3.1433                      -22.156897
                  3.1442                      -22.167443
                  3.1451                      -22.178005
                   3.146                      -22.188582
                  3.1469                      -22.199175
                  3.1478                      -22.209783
                  3.1487                      -22.220406
                  3.1496                      -22.231045
                  3.1505                        -22.2417
                  3.1514                       -22.25237
                  3.1523                      -22.263056
                  3.1532                      -22.273757
                  3.1541                      -22.284474
                   3.155                      -22.295207
                  3.1559                      -22.305956
                  3.1568                       -22.31672
                  3.1577                        -22.3275
                  3.1586                      -22.338296
                  3.1595                      -22.349108
                  3.1604                      -22.359936
                  3.1613                      -22.370779
                  3.1622                      -22.381639
                  3.1631                      -22.392514
                   3.164                      -22.403406
                  3.1649                      -22.414314
                  3.1658                      -22.425238
                  3.1667                      -22.436178
                  3.1676                      -22.447134
                  3.1685                      -22.458107
                  3.1694                      -22.469096
                  3.1703                      -22.480101
                  3.1712                      -22.491122
                  3.1721                       -22.50216
                   3.173                      -22.513214
                  3.1739                      -22.524285
                  3.1748                      -22.535372
                  3.1757                      -22.546475
                  3.1766                      -22.557595
                  3.1775                      -22.568732
                  3.1784                      -22.579885
                  3.1793                      -22.591056
                  3.1802                      -22.602242
                  3.1811                      -22.613446
                   3.182                      -22.624666
                  3.1829                      -22.635903
                  3.1838                      -22.647157
                  3.1847                      -22.658428
                  3.1856                      -22.669715
                  3.1865                       -22.68102
                  3.1874                      -22.692342
                  3.1883                       -22.70368
                  3.1892                      -22.715036
                  3.1901                      -22.726409
                   3.191                      -22.737799
                  3.1919                      -22.749206
                  3.1928                      -22.760631
                  3.1937                      -22.772073
                  3.1946                      -22.783532
                  3.1955                      -22.795008
                  3.1964                      -22.806502
                  3.1973                      -22.818013
                  3.1982                      -22.829542
                  3.1991                      -22.841088
                     3.2                      -22.852652
                  3.2009                      -22.864234
                  3.2018                      -22.875833
                  3.2027                       -22.88745
                  3.2036                      -22.899084
                  3.2045                      -22.910736
                  3.2054                      -22.922406
                  3.2063                      -22.934094
                  3.2072                        -22.9458
                  3.2081                      -22.957524
                   3.209                      -22.969265
                  3.2099                      -22.981025
                  3.2108                      -22.992803
                  3.2117                      -23.004599
                  3.2126                      -23.016413
                  3.2135                      -23.028245
                  3.2144                      -23.040096
                  3.2153                      -23.051964
                  3.2162                      -23.063851
                  3.2171                      -23.075757
                   3.218                       -23.08768
                  3.2189                      -23.099623
                  3.2198                      -23.111583
                  3.2207                      -23.123563
                  3.2216                       -23.13556
                  3.2225                      -23.147577
                  3.2234                      -23.159612
                  3.2243                      -23.171666
                  3.2252                      -23.183739
                  3.2261                       -23.19583
                   3.227                       -23.20794
                  3.2279                       -23.22007
                  3.2288                      -23.232218
                  3.2297                      -23.244385
                  3.2306                      -23.256571
                  3.2315                      -23.268776
                  3.2324                      -23.281001
                  3.2333                      -23.293245
                  3.2342                      -23.305507
                  3.2351                       -23.31779
                   3.236                      -23.330091
                  3.2369                      -23.342412
                  3.2378                      -23.354752
                  3.2387                      -23.367112
                  3.2396                      -23.379491
                  3.2405                       -23.39189
                  3.2414                      -23.404308
                  3.2423                      -23.416747
                  3.2432                      -23.429204
                  3.2441                      -23.441682
                   3.245                      -23.454179
                  3.2459                      -23.466697
                  3.2468                      -23.479234
                  3.2477                      -23.491791
                  3.2486                      -23.504368
                  3.2495                      -23.516965
                  3.2504                      -23.529583
                  3.2513                       -23.54222
                  3.2522                      -23.554878
                  3.2531                      -23.567556
                   3.254                      -23.580254
                  3.2549                      -23.592973
                  3.2558                      -23.605712
                  3.2567                      -23.618472
                  3.2576                      -23.631252
                  3.2585                      -23.644053
                  3.2594                      -23.656875
                  3.2603                      -23.669717
                  3.2612                       -23.68258
                  3.2621                      -23.695463
                   3.263                      -23.708368
                  3.2639                      -23.721294
                  3.2648                       -23.73424
                  3.2657                      -23.747207
                  3.2666                      -23.760196
                  3.2675                      -23.773206
                  3.2684                      -23.786237
                  3.2693                      -23.799289
                  3.2702                      -23.812362
                  3.2711                      -23.825457
                   3.272                      -23.838573
                  3.2729                      -23.851711
                  3.2738                      -23.864871
                  3.2747                      -23.878051
                  3.2756                      -23.891254
                  3.2765                      -23.904478
                  3.2774                      -23.917724
                  3.2783                      -23.930992
                  3.2792                      -23.944282
                  3.2801                      -23.957593
                   3.281                      -23.970927
                  3.2819                      -23.984283
                  3.2828                      -23.997661
                  3.2837                      -24.011061
                  3.2846                      -24.024483
                  3.2855                      -24.037927
                  3.2864                      -24.051395
                  3.2873                      -24.064884
                  3.2882                      -24.078396
                  3.2891                       -24.09193
                    3.29                      -24.105487
                  3.2909                      -24.119067
                  3.2918                       -24.13267
                  3.2927                      -24.146295
                  3.2936                      -24.159943
                  3.2945                      -24.173614
                  3.2954                      -24.187308
                  3.2963                      -24.201025
                  3.2972                      -24.214765
                  3.2981                      -24.228529
                   3.299                      -24.242315
                  3.2999                      -24.256126
                  3.3008                      -24.269959
                  3.3017                      -24.283816
                  3.3026                      -24.297696
                  3.3035                        -24.3116
                  3.3044                      -24.325528
                  3.3053                      -24.339479
                  3.3062                      -24.353454
                  3.3071                      -24.367453
                   3.308                      -24.381476
                  3.3089                      -24.395523
                  3.3098                      -24.409594
                  3.3107                      -24.423689
                  3.3116                      -24.437808
                  3.3125                      -24.451952
                  3.3134                       -24.46612
                  3.3143                      -24.480312
                  3.3152                      -24.494529
                  3.3161                       -24.50877
                   3.317                      -24.523036
                  3.3179                      -24.537327
                  3.3188                      -24.551643
                  3.3197                      -24.565983
                  3.3206                      -24.580348
                  3.3215                      -24.594738
                  3.3224                      -24.609154
                  3.3233                      -24.623594
                  3.3242                       -24.63806
                  3.3251                       -24.65255
                   3.326                      -24.667067
                  3.3269                      -24.681609
                  3.3278                      -24.696176
                  3.3287                      -24.710769
                  3.3296                      -24.725387
                  3.3305                      -24.740031
                  3.3314                      -24.754701
                  3.3323                      -24.769397
                  3.3332                      -24.784119
                  3.3341                      -24.798867
                   3.335                      -24.813641
                  3.3359                      -24.828442
                  3.3368                      -24.843269
                  3.3377                      -24.858122
                  3.3386                      -24.873001
                  3.3395                      -24.887907
                  3.3404                       -24.90284
                  3.3413                      -24.917799
                  3.3422                      -24.932785
                  3.3431                      -24.947798
                   3.344                      -24.962838
                  3.3449                      -24.977905
                  3.3458                      -24.992999
                  3.3467                      -25.008121
                  3.3476                      -25.023269
                  3.3485                      -25.038445
                  3.3494                      -25.053649
                  3.3503                       -25.06888
                  3.3512                      -25.084138
                  3.3521                      -25.099425
                   3.353                      -25.114739
                  3.3539                      -25.130081
                  3.3548                      -25.145451
                  3.3557                      -25.160849
                  3.3566                      -25.176275
                  3.3575                       -25.19173
                  3.3584                      -25.207213
                  3.3593                      -25.222724
                  3.3602                      -25.238264
                  3.3611                      -25.253832
                   3.362                      -25.269429
                  3.3629                      -25.285055
                  3.3638                       -25.30071
                  3.3647                      -25.316394
                  3.3656                      -25.332107
                  3.3665                      -25.347849
                  3.3674                       -25.36362
                  3.3683                      -25.379421
                  3.3692                      -25.395251
                  3.3701                      -25.411111
                   3.371                         -25.427
                  3.3719                      -25.442919
                  3.3728                      -25.458868
                  3.3737                      -25.474847
                  3.3746                      -25.490856
                  3.3755                      -25.506895
                  3.3764                      -25.522965
                  3.3773                      -25.539065
                  3.3782                      -25.555195
                  3.3791                      -25.571355
                    3.38                      -25.587547
                  3.3809                      -25.603769
                  3.3818                      -25.620022
                  3.3827                      -25.636306
                  3.3836                      -25.652621
                  3.3845                      -25.668967
                  3.3854                      -25.685345
                  3.3863                      -25.701754
                  3.3872                      -25.718194
                  3.3881                      -25.734666
                   3.389                       -25.75117
                  3.3899                      -25.767706
                  3.3908                      -25.784273
                  3.3917                      -25.800873
                  3.3926                      -25.817504
                  3.3935                      -25.834168
                  3.3944                      -25.850865
                  3.3953                      -25.867594
                  3.3962                      -25.884355
                  3.3971                      -25.901149
                   3.398                      -25.917976
                  3.3989                      -25.934836
                  3.3998                      -25.951729
                  3.4007                      -25.968655
                  3.4016                      -25.985615
                  3.4025                      -26.002608
                  3.4034                      -26.019634
                  3.4043                      -26.036694
                  3.4052                      -26.053788
                  3.4061                      -26.070916
                   3.407                      -26.088077
                  3.4079                      -26.105273
                  3.4088                      -26.122504
                  3.4097                      -26.139768
                  3.4106                      -26.157067
                  3.4115                        -26.1744
                  3.4124                      -26.191769
                  3.4133                      -26.209172
                  3.4142                      -26.226611
                  3.4151                      -26.244084
                   3.416                      -26.261592
                  3.4169                      -26.279137
                  3.4178                      -26.296716
                  3.4187                      -26.314332
                  3.4196                      -26.331982
                  3.4205                      -26.349669
                  3.4214                      -26.367393
                  3.4223                      -26.385152
                  3.4232                      -26.402947
                  3.4241                      -26.420779
                   3.425                      -26.438647
                  3.4259                      -26.456553
                  3.4268                      -26.474495
                  3.4277                      -26.492474
                  3.4286                       -26.51049
                  3.4295                      -26.528544
                  3.4304                      -26.546635
                  3.4313                      -26.564763
                  3.4322                       -26.58293
                  3.4331                      -26.601134
                   3.434                      -26.619376
                  3.4349                      -26.637656
                  3.4358                      -26.655975
                  3.4367                      -26.674331
                  3.4376                      -26.692727
                  3.4385                      -26.711161
                  3.4394                      -26.729634
                  3.4403                      -26.748147
                  3.4412                      -26.766698
                  3.4421                      -26.785289
                   3.443                      -26.803919
                  3.4439                      -26.822589
                  3.4448                      -26.841298
                  3.4457                      -26.860048
                  3.4466                      -26.878838
                  3.4475                      -26.897667
                  3.4484                      -26.916538
                  3.4493                      -26.935449
                  3.4502                      -26.954401
                  3.4511                      -26.973393
                   3.452                      -26.992427
                  3.4529                      -27.011503
                  3.4538                      -27.030619
                  3.4547                      -27.049777
                  3.4556                      -27.068976
                  3.4565                      -27.088218
                  3.4574                      -27.107502
                  3.4583                      -27.126828
                  3.4592                      -27.146197
                  3.4601                      -27.165608
                   3.461                      -27.185061
                  3.4619                      -27.204558
                  3.4628                      -27.224098
                  3.4637                      -27.243682
                  3.4646                      -27.263308
                  3.4655                      -27.282978
                  3.4664                      -27.302693
                  3.4673                      -27.322451
                  3.4682                      -27.342254
                  3.4691                        -27.3621
                    3.47                      -27.381992
                  3.4709                      -27.401928
                  3.4718                       -27.42191
                  3.4727                      -27.441936
                  3.4736                      -27.462007
                  3.4745                      -27.482125
                  3.4754                      -27.502288
                  3.4763                      -27.522497
                  3.4772                      -27.542752
                  3.4781                      -27.563053
                   3.479                      -27.583401
                  3.4799                      -27.603796
                  3.4808                      -27.624237
                  3.4817                      -27.644726
                  3.4826                      -27.665262
                  3.4835                      -27.685845
                  3.4844                      -27.706477
                  3.4853                      -27.727156
                  3.4862                      -27.747883
                  3.4871                      -27.768659
                   3.488                      -27.789483
                  3.4889                      -27.810357
                  3.4898                      -27.831279
                  3.4907                       -27.85225
                  3.4916                      -27.873271
                  3.4925                      -27.894341
                  3.4934                      -27.915462
                  3.4943                      -27.936632
                  3.4952                      -27.957853
                  3.4961                      -27.979124
                   3.497                      -28.000447
                  3.4979                       -28.02182
                  3.4988                      -28.043245
                  3.4997                      -28.064721
                  3.5006                      -28.086248
                  3.5015                      -28.107828
                  3.5024                       -28.12946
                  3.5033                      -28.151145
                  3.5042                      -28.172882
                  3.5051                      -28.194672
                   3.506                      -28.216515
                  3.5069                      -28.238412
                  3.5078                      -28.260362
                  3.5087                      -28.282366
                  3.5096                      -28.304425
                  3.5105                      -28.326537
                  3.5114                      -28.348705
                  3.5123                      -28.370928
                  3.5132                      -28.393205
                  3.5141                      -28.415538
                   3.515                      -28.437927
                  3.5159                      -28.460373
                  3.5168                      -28.482874
                  3.5177                      -28.505431
                  3.5186                      -28.528046
                  3.5195                      -28.550717
                  3.5204                      -28.573447
                  3.5213                      -28.596234
                  3.5222                      -28.619078
                  3.5231                      -28.641981
                   3.524                      -28.664942
                  3.5249                      -28.687962
                  3.5258                      -28.711042
                  3.5267                       -28.73418
                  3.5276                      -28.757378
                  3.5285                      -28.780636
                  3.5294                      -28.803955
                  3.5303                      -28.827334
                  3.5312                      -28.850773
                  3.5321                      -28.874274
                   3.533                      -28.897836
                  3.5339                      -28.921461
                  3.5348                      -28.945147
                  3.5357                      -28.968895
                  3.5366                      -28.992707
                  3.5375                      -29.016581
                  3.5384                      -29.040519
                  3.5393                      -29.064521
                  3.5402                      -29.088586
                  3.5411                      -29.112715
                   3.542                       -29.13691
                  3.5429                       -29.16117
                  3.5438                      -29.185495
                  3.5447                      -29.209885
                  3.5456                      -29.234341
                  3.5465                      -29.258864
                  3.5474                      -29.283454
                  3.5483                      -29.308111
                  3.5492                      -29.332835
                  3.5501                      -29.357627
                   3.551                      -29.382487
                  3.5519                      -29.407416
                  3.5528                      -29.432414
                  3.5537                      -29.457481
                  3.5546                      -29.482617
                  3.5555                      -29.507823
                  3.5564                      -29.533101
                  3.5573                      -29.558449
                  3.5582                      -29.583867
                  3.5591                      -29.609357
                    3.56                       -29.63492
                  3.5609                      -29.660555
                  3.5618                      -29.686262
                  3.5627                      -29.712043
                  3.5636                      -29.737896
                  3.5645                      -29.763824
                  3.5654                      -29.789827
                  3.5663                      -29.815905
                  3.5672                      -29.842057
                  3.5681                      -29.868285
                   3.569                      -29.894589
                  3.5699                       -29.92097
                  3.5708                      -29.947427
                  3.5717                      -29.973962
                  3.5726                      -30.000574
                  3.5735                      -30.027265
                  3.5744                      -30.054036
                  3.5753                      -30.080884
                  3.5762                      -30.107813
                  3.5771                      -30.134821
                   3.578                       -30.16191
                  3.5789                       -30.18908
                  3.5798                      -30.216332
                  3.5807                      -30.243666
                  3.5816                      -30.271081
                  3.5825                       -30.29858
                  3.5834                      -30.326163
                  3.5843                       -30.35383
                  3.5852                       -30.38158
                  3.5861                      -30.409416
                   3.587                      -30.437337
                  3.5879                      -30.465345
                  3.5888                      -30.493438
                  3.5897                      -30.521619
                  3.5906                      -30.549887
                  3.5915                      -30.578243
                  3.5924                      -30.606689
                  3.5933                      -30.635223
                  3.5942                      -30.663847
                  3.5951                      -30.692561
                   3.596                      -30.721366
                  3.5969                      -30.750263
                  3.5978                      -30.779252
                  3.5987                      -30.808333
                  3.5996                      -30.837507
                  3.6005                      -30.866775
                  3.6014                      -30.896138
                  3.6023                      -30.925595
                  3.6032                      -30.955148
                  3.6041                      -30.984796
                   3.605                      -31.014542
                  3.6059                      -31.044386
                  3.6068                      -31.074327
                  3.6077                      -31.104367
