        Frequency / GHz                S1,1/abs,dB
                  2.6996                      -5.5137154
                  2.7005                      -5.5155523
                  2.7014                      -5.5173898
                  2.7023                      -5.5192279
                  2.7032                      -5.5210664
                  2.7041                      -5.5229056
                   2.705                      -5.5247452
                  2.7059                      -5.5265854
                  2.7068                      -5.5284262
                  2.7077                      -5.5302675
                  2.7086                      -5.5321093
                  2.7095                      -5.5339517
                  2.7104                      -5.5357946
                  2.7113                       -5.537638
                  2.7122                       -5.539482
                  2.7131                      -5.5413265
                   2.714                      -5.5431715
                  2.7149                      -5.5450171
                  2.7158                      -5.5468632
                  2.7167                      -5.5487099
                  2.7176                       -5.550557
                  2.7185                      -5.5524047
                  2.7194                       -5.554253
                  2.7203                      -5.5561017
                  2.7212                       -5.557951
                  2.7221                      -5.5598009
                   2.723                      -5.5616512
                  2.7239                      -5.5635021
                  2.7248                      -5.5653535
                  2.7257                      -5.5672054
                  2.7266                      -5.5690578
                  2.7275                      -5.5709108
                  2.7284                      -5.5727643
                  2.7293                      -5.5746183
                  2.7302                      -5.5764729
                  2.7311                      -5.5783279
                   2.732                      -5.5801835
                  2.7329                      -5.5820396
                  2.7338                      -5.5838962
                  2.7347                      -5.5857533
                  2.7356                       -5.587611
                  2.7365                      -5.5894692
                  2.7374                      -5.5913278
                  2.7383                       -5.593187
                  2.7392                      -5.5950467
                  2.7401                       -5.596907
                   2.741                      -5.5987677
                  2.7419                      -5.6006289
                  2.7428                      -5.6024907
                  2.7437                      -5.6043529
                  2.7446                      -5.6062157
                  2.7455                       -5.608079
                  2.7464                      -5.6099427
                  2.7473                       -5.611807
                  2.7482                      -5.6136718
                  2.7491                      -5.6155371
                    2.75                      -5.6174029
                  2.7509                      -5.6192692
                  2.7518                      -5.6211359
                  2.7527                      -5.6230032
                  2.7536                       -5.624871
                  2.7545                      -5.6267393
                  2.7554                      -5.6286081
                  2.7563                      -5.6304774
                  2.7572                      -5.6323471
                  2.7581                      -5.6342174
                   2.759                      -5.6360882
                  2.7599                      -5.6379594
                  2.7608                      -5.6398311
                  2.7617                      -5.6417034
                  2.7626                      -5.6435761
                  2.7635                      -5.6454493
                  2.7644                       -5.647323
                  2.7653                      -5.6491971
                  2.7662                      -5.6510718
                  2.7671                      -5.6529469
                   2.768                      -5.6548226
                  2.7689                      -5.6566987
                  2.7698                      -5.6585752
                  2.7707                      -5.6604523
                  2.7716                      -5.6623299
                  2.7725                      -5.6642079
                  2.7734                      -5.6660864
                  2.7743                      -5.6679653
                  2.7752                      -5.6698448
                  2.7761                      -5.6717247
                   2.777                      -5.6736051
                  2.7779                      -5.6754859
                  2.7788                      -5.6773672
                  2.7797                       -5.679249
                  2.7806                      -5.6811313
                  2.7815                       -5.683014
                  2.7824                      -5.6848971
                  2.7833                      -5.6867808
                  2.7842                      -5.6886649
                  2.7851                      -5.6905495
                   2.786                      -5.6924345
                  2.7869                        -5.69432
                  2.7878                      -5.6962059
                  2.7887                      -5.6980923
                  2.7896                      -5.6999791
                  2.7905                      -5.7018664
                  2.7914                      -5.7037542
                  2.7923                      -5.7056424
                  2.7932                       -5.707531
                  2.7941                      -5.7094201
                   2.795                      -5.7113097
                  2.7959                      -5.7131996
                  2.7968                      -5.7150901
                  2.7977                      -5.7169809
                  2.7986                      -5.7188722
                  2.7995                       -5.720764
                  2.8004                      -5.7226562
                  2.8013                      -5.7245488
                  2.8022                      -5.7264419
                  2.8031                      -5.7283354
                   2.804                      -5.7302293
                  2.8049                      -5.7321236
                  2.8058                      -5.7340184
                  2.8067                      -5.7359137
                  2.8076                      -5.7378093
                  2.8085                      -5.7397054
                  2.8094                      -5.7416019
                  2.8103                      -5.7434988
                  2.8112                      -5.7453961
                  2.8121                      -5.7472939
                   2.813                       -5.749192
                  2.8139                      -5.7510906
                  2.8148                      -5.7529896
                  2.8157                       -5.754889
                  2.8166                      -5.7567889
                  2.8175                      -5.7586891
                  2.8184                      -5.7605898
                  2.8193                      -5.7624908
                  2.8202                      -5.7643923
                  2.8211                      -5.7662942
                   2.822                      -5.7681964
                  2.8229                      -5.7700991
                  2.8238                      -5.7720022
                  2.8247                      -5.7739056
                  2.8256                      -5.7758095
                  2.8265                      -5.7777138
                  2.8274                      -5.7796184
                  2.8283                      -5.7815235
                  2.8292                      -5.7834289
                  2.8301                      -5.7853347
                   2.831                      -5.7872409
                  2.8319                      -5.7891475
                  2.8328                      -5.7910545
                  2.8337                      -5.7929619
                  2.8346                      -5.7948696
                  2.8355                      -5.7967777
                  2.8364                      -5.7986862
                  2.8373                      -5.8005951
                  2.8382                      -5.8025043
                  2.8391                       -5.804414
                    2.84                       -5.806324
                  2.8409                      -5.8082343
                  2.8418                       -5.810145
                  2.8427                      -5.8120561
                  2.8436                      -5.8139676
                  2.8445                      -5.8158794
                  2.8454                      -5.8177915
                  2.8463                      -5.8197041
                  2.8472                       -5.821617
                  2.8481                      -5.8235302
                   2.849                      -5.8254438
                  2.8499                      -5.8273577
                  2.8508                       -5.829272
                  2.8517                      -5.8311866
                  2.8526                      -5.8331016
                  2.8535                      -5.8350169
                  2.8544                      -5.8369326
                  2.8553                      -5.8388486
                  2.8562                      -5.8407649
                  2.8571                      -5.8426816
                   2.858                      -5.8445986
                  2.8589                       -5.846516
                  2.8598                      -5.8484336
                  2.8607                      -5.8503516
                  2.8616                        -5.85227
                  2.8625                      -5.8541886
                  2.8634                      -5.8561076
                  2.8643                      -5.8580269
                  2.8652                      -5.8599465
                  2.8661                      -5.8618664
                   2.867                      -5.8637867
                  2.8679                      -5.8657072
                  2.8688                      -5.8676281
                  2.8697                      -5.8695492
                  2.8706                      -5.8714707
                  2.8715                      -5.8733925
                  2.8724                      -5.8753146
                  2.8733                       -5.877237
                  2.8742                      -5.8791597
                  2.8751                      -5.8810827
                   2.876                      -5.8830059
                  2.8769                      -5.8849295
                  2.8778                      -5.8868534
                  2.8787                      -5.8887775
                  2.8796                      -5.8907019
                  2.8805                      -5.8926267
                  2.8814                      -5.8945517
                  2.8823                      -5.8964769
                  2.8832                      -5.8984025
                  2.8841                      -5.9003283
                   2.885                      -5.9022544
                  2.8859                      -5.9041808
                  2.8868                      -5.9061075
                  2.8877                      -5.9080344
                  2.8886                      -5.9099616
                  2.8895                       -5.911889
                  2.8904                      -5.9138167
                  2.8913                      -5.9157447
                  2.8922                      -5.9176729
                  2.8931                      -5.9196014
                   2.894                      -5.9215301
                  2.8949                      -5.9234591
                  2.8958                      -5.9253883
                  2.8967                      -5.9273178
                  2.8976                      -5.9292475
                  2.8985                      -5.9311775
                  2.8994                      -5.9331077
                  2.9003                      -5.9350381
                  2.9012                      -5.9369688
                  2.9021                      -5.9388997
                   2.903                      -5.9408309
                  2.9039                      -5.9427622
                  2.9048                      -5.9446938
                  2.9057                      -5.9466256
                  2.9066                      -5.9485577
                  2.9075                      -5.9504899
                  2.9084                      -5.9524224
                  2.9093                      -5.9543551
                  2.9102                       -5.956288
                  2.9111                      -5.9582211
                   2.912                      -5.9601545
                  2.9129                       -5.962088
                  2.9138                      -5.9640217
                  2.9147                      -5.9659557
                  2.9156                      -5.9678898
                  2.9165                      -5.9698242
                  2.9174                      -5.9717587
                  2.9183                      -5.9736934
                  2.9192                      -5.9756284
                  2.9201                      -5.9775635
                   2.921                      -5.9794988
                  2.9219                      -5.9814342
                  2.9228                      -5.9833699
                  2.9237                      -5.9853057
                  2.9246                      -5.9872418
                  2.9255                       -5.989178
                  2.9264                      -5.9911143
                  2.9273                      -5.9930509
                  2.9282                      -5.9949876
                  2.9291                      -5.9969244
                    2.93                      -5.9988615
                  2.9309                      -6.0007987
                  2.9318                       -6.002736
                  2.9327                      -6.0046736
                  2.9336                      -6.0066112
                  2.9345                      -6.0085491
                  2.9354                       -6.010487
                  2.9363                      -6.0124252
                  2.9372                      -6.0143634
                  2.9381                      -6.0163018
                   2.939                      -6.0182404
                  2.9399                      -6.0201791
                  2.9408                      -6.0221179
                  2.9417                      -6.0240569
                  2.9426                       -6.025996
                  2.9435                      -6.0279352
                  2.9444                      -6.0298746
                  2.9453                       -6.031814
                  2.9462                      -6.0337536
                  2.9471                      -6.0356934
                   2.948                      -6.0376332
                  2.9489                      -6.0395732
                  2.9498                      -6.0415132
                  2.9507                      -6.0434534
                  2.9516                      -6.0453937
                  2.9525                      -6.0473341
                  2.9534                      -6.0492746
                  2.9543                      -6.0512153
                  2.9552                       -6.053156
                  2.9561                      -6.0550968
                   2.957                      -6.0570377
                  2.9579                      -6.0589787
                  2.9588                      -6.0609198
                  2.9597                       -6.062861
                  2.9606                      -6.0648022
                  2.9615                      -6.0667436
                  2.9624                       -6.068685
                  2.9633                      -6.0706266
                  2.9642                      -6.0725682
                  2.9651                      -6.0745098
                   2.966                      -6.0764516
                  2.9669                      -6.0783934
                  2.9678                      -6.0803353
                  2.9687                      -6.0822773
                  2.9696                      -6.0842193
                  2.9705                      -6.0861614
                  2.9714                      -6.0881035
                  2.9723                      -6.0900457
                  2.9732                       -6.091988
                  2.9741                      -6.0939303
                   2.975                      -6.0958727
                  2.9759                      -6.0978151
                  2.9768                      -6.0997576
                  2.9777                      -6.1017001
                  2.9786                      -6.1036427
                  2.9795                      -6.1055853
                  2.9804                      -6.1075279
                  2.9813                      -6.1094706
                  2.9822                      -6.1114133
                  2.9831                      -6.1133561
                   2.984                      -6.1152988
                  2.9849                      -6.1172417
                  2.9858                      -6.1191845
                  2.9867                      -6.1211274
                  2.9876                      -6.1230702
                  2.9885                      -6.1250131
                  2.9894                      -6.1269561
                  2.9903                       -6.128899
                  2.9912                       -6.130842
                  2.9921                      -6.1327849
                   2.993                      -6.1347279
                  2.9939                      -6.1366709
                  2.9948                      -6.1386139
                  2.9957                      -6.1405569
                  2.9966                      -6.1424999
                  2.9975                      -6.1444429
                  2.9984                      -6.1463859
                  2.9993                      -6.1483289
                  3.0002                      -6.1502719
                  3.0011                      -6.1522149
                   3.002                      -6.1541579
                  3.0029                      -6.1561009
                  3.0038                      -6.1580438
                  3.0047                      -6.1599868
                  3.0056                      -6.1619297
                  3.0065                      -6.1638726
                  3.0074                      -6.1658155
                  3.0083                      -6.1677584
                  3.0092                      -6.1697012
                  3.0101                       -6.171644
                   3.011                      -6.1735868
                  3.0119                      -6.1755296
                  3.0128                      -6.1774723
                  3.0137                       -6.179415
                  3.0146                      -6.1813577
                  3.0155                      -6.1833003
                  3.0164                      -6.1852429
                  3.0173                      -6.1871854
                  3.0182                      -6.1891279
                  3.0191                      -6.1910704
                    3.02                      -6.1930128
                  3.0209                      -6.1949552
                  3.0218                      -6.1968975
                  3.0227                      -6.1988398
                  3.0236                       -6.200782
                  3.0245                      -6.2027241
                  3.0254                      -6.2046662
                  3.0263                      -6.2066083
                  3.0272                      -6.2085503
                  3.0281                      -6.2104922
                   3.029                      -6.2124341
                  3.0299                      -6.2143759
                  3.0308                      -6.2163176
                  3.0317                      -6.2182593
                  3.0326                      -6.2202009
                  3.0335                      -6.2221424
                  3.0344                      -6.2240839
                  3.0353                      -6.2260253
                  3.0362                      -6.2279666
                  3.0371                      -6.2299078
                   3.038                       -6.231849
                  3.0389                      -6.2337901
                  3.0398                      -6.2357311
                  3.0407                       -6.237672
                  3.0416                      -6.2396128
                  3.0425                      -6.2415536
                  3.0434                      -6.2434942
                  3.0443                      -6.2454348
                  3.0452                      -6.2473753
                  3.0461                      -6.2493157
                   3.047                       -6.251256
                  3.0479                      -6.2531962
                  3.0488                      -6.2551363
                  3.0497                      -6.2570763
                  3.0506                      -6.2590163
                  3.0515                      -6.2609561
                  3.0524                      -6.2628958
                  3.0533                      -6.2648354
                  3.0542                      -6.2667749
                  3.0551                      -6.2687144
                   3.056                      -6.2706537
                  3.0569                      -6.2725929
                  3.0578                       -6.274532
                  3.0587                       -6.276471
                  3.0596                      -6.2784098
                  3.0605                      -6.2803486
                  3.0614                      -6.2822873
                  3.0623                      -6.2842258
                  3.0632                      -6.2861642
                  3.0641                      -6.2881025
                   3.065                      -6.2900407
                  3.0659                      -6.2919788
                  3.0668                      -6.2939168
                  3.0677                      -6.2958546
                  3.0686                      -6.2977923
                  3.0695                      -6.2997299
                  3.0704                      -6.3016674
                  3.0713                      -6.3036047
                  3.0722                      -6.3055419
                  3.0731                       -6.307479
                   3.074                       -6.309416
                  3.0749                      -6.3113528
                  3.0758                      -6.3132895
                  3.0767                      -6.3152261
                  3.0776                      -6.3171625
                  3.0785                      -6.3190988
                  3.0794                       -6.321035
                  3.0803                      -6.3229711
                  3.0812                       -6.324907
                  3.0821                      -6.3268427
                   3.083                      -6.3287784
                  3.0839                      -6.3307139
                  3.0848                      -6.3326492
                  3.0857                      -6.3345845
                  3.0866                      -6.3365195
                  3.0875                      -6.3384545
                  3.0884                      -6.3403893
                  3.0893                      -6.3423239
                  3.0902                      -6.3442584
                  3.0911                      -6.3461928
                   3.092                       -6.348127
                  3.0929                      -6.3500611
                  3.0938                       -6.351995
                  3.0947                      -6.3539288
                  3.0956                      -6.3558624
                  3.0965                      -6.3577959
                  3.0974                      -6.3597293
                  3.0983                      -6.3616625
                  3.0992                      -6.3635955
                  3.1001                      -6.3655284
                   3.101                      -6.3674611
                  3.1019                      -6.3693937
                  3.1028                      -6.3713261
                  3.1037                      -6.3732584
                  3.1046                      -6.3751905
                  3.1055                      -6.3771225
                  3.1064                      -6.3790543
                  3.1073                      -6.3809859
                  3.1082                      -6.3829174
                  3.1091                      -6.3848488
                    3.11                        -6.38678
                  3.1109                       -6.388711
                  3.1118                      -6.3906419
                  3.1127                      -6.3925726
                  3.1136                      -6.3945031
                  3.1145                      -6.3964335
                  3.1154                      -6.3983637
                  3.1163                      -6.4002938
                  3.1172                      -6.4022237
                  3.1181                      -6.4041534
                   3.119                       -6.406083
                  3.1199                      -6.4080125
                  3.1208                      -6.4099417
                  3.1217                      -6.4118708
                  3.1226                      -6.4137997
                  3.1235                      -6.4157285
                  3.1244                      -6.4176571
                  3.1253                      -6.4195855
                  3.1262                      -6.4215138
                  3.1271                      -6.4234419
                   3.128                      -6.4253699
                  3.1289                      -6.4272976
                  3.1298                      -6.4292252
                  3.1307                      -6.4311527
                  3.1316                        -6.43308
                  3.1325                      -6.4350071
                  3.1334                       -6.436934
                  3.1343                      -6.4388608
                  3.1352                      -6.4407874
                  3.1361                      -6.4427138
                   3.137                      -6.4446401
                  3.1379                      -6.4465662
                  3.1388                      -6.4484921
                  3.1397                      -6.4504179
                  3.1406                      -6.4523435
                  3.1415                      -6.4542689
                  3.1424                      -6.4561941
                  3.1433                      -6.4581192
                  3.1442                      -6.4600441
                  3.1451                      -6.4619689
                   3.146                      -6.4638934
                  3.1469                      -6.4658179
                  3.1478                      -6.4677421
                  3.1487                      -6.4696661
                  3.1496                        -6.47159
                  3.1505                      -6.4735137
                  3.1514                      -6.4754373
                  3.1523                      -6.4773607
                  3.1532                      -6.4792839
                  3.1541                      -6.4812069
                   3.155                      -6.4831298
                  3.1559                      -6.4850525
                  3.1568                       -6.486975
                  3.1577                      -6.4888973
                  3.1586                      -6.4908195
                  3.1595                      -6.4927415
                  3.1604                      -6.4946634
                  3.1613                       -6.496585
                  3.1622                      -6.4985065
                  3.1631                      -6.5004278
                   3.164                       -6.502349
                  3.1649                      -6.5042699
                  3.1658                      -6.5061907
                  3.1667                      -6.5081114
                  3.1676                      -6.5100318
                  3.1685                      -6.5119521
                  3.1694                      -6.5138722
                  3.1703                      -6.5157922
                  3.1712                      -6.5177119
                  3.1721                      -6.5196315
                   3.173                       -6.521551
                  3.1739                      -6.5234702
                  3.1748                      -6.5253893
                  3.1757                      -6.5273082
                  3.1766                      -6.5292269
                  3.1775                      -6.5311455
                  3.1784                      -6.5330639
                  3.1793                      -6.5349821
                  3.1802                      -6.5369002
                  3.1811                      -6.5388181
                   3.182                      -6.5407358
                  3.1829                      -6.5426533
                  3.1838                      -6.5445707
                  3.1847                      -6.5464879
                  3.1856                      -6.5484049
                  3.1865                      -6.5503218
                  3.1874                      -6.5522385
                  3.1883                       -6.554155
                  3.1892                      -6.5560713
                  3.1901                      -6.5579875
                   3.191                      -6.5599035
                  3.1919                      -6.5618193
                  3.1928                       -6.563735
                  3.1937                      -6.5656505
                  3.1946                      -6.5675658
                  3.1955                       -6.569481
                  3.1964                       -6.571396
                  3.1973                      -6.5733108
                  3.1982                      -6.5752254
                  3.1991                      -6.5771399
                     3.2                      -6.5790542
                  3.2009                      -6.5809684
                  3.2018                      -6.5828823
                  3.2027                      -6.5847961
                  3.2036                      -6.5867098
                  3.2045                      -6.5886232
                  3.2054                      -6.5905366
                  3.2063                      -6.5924497
                  3.2072                      -6.5943627
                  3.2081                      -6.5962755
                   3.209                      -6.5981881
                  3.2099                      -6.6001006
                  3.2108                      -6.6020129
                  3.2117                       -6.603925
                  3.2126                       -6.605837
                  3.2135                      -6.6077488
                  3.2144                      -6.6096604
                  3.2153                      -6.6115719
                  3.2162                      -6.6134832
                  3.2171                      -6.6153943
                   3.218                      -6.6173053
                  3.2189                      -6.6192161
                  3.2198                      -6.6211268
                  3.2207                      -6.6230373
                  3.2216                      -6.6249476
                  3.2225                      -6.6268577
                  3.2234                      -6.6287677
                  3.2243                      -6.6306776
                  3.2252                      -6.6325872
                  3.2261                      -6.6344967
                   3.227                      -6.6364061
                  3.2279                      -6.6383153
                  3.2288                      -6.6402243
                  3.2297                      -6.6421332
                  3.2306                      -6.6440419
                  3.2315                      -6.6459504
                  3.2324                      -6.6478588
                  3.2333                       -6.649767
                  3.2342                      -6.6516751
                  3.2351                       -6.653583
                   3.236                      -6.6554907
                  3.2369                      -6.6573983
                  3.2378                      -6.6593058
                  3.2387                      -6.6612131
                  3.2396                      -6.6631202
                  3.2405                      -6.6650271
                  3.2414                       -6.666934
                  3.2423                      -6.6688406
                  3.2432                      -6.6707471
                  3.2441                      -6.6726534
                   3.245                      -6.6745596
                  3.2459                      -6.6764657
                  3.2468                      -6.6783716
                  3.2477                      -6.6802773
                  3.2486                      -6.6821829
                  3.2495                      -6.6840883
                  3.2504                      -6.6859936
                  3.2513                      -6.6878987
                  3.2522                      -6.6898037
                  3.2531                      -6.6917086
                   3.254                      -6.6936132
                  3.2549                      -6.6955178
                  3.2558                      -6.6974222
                  3.2567                      -6.6993264
                  3.2576                      -6.7012305
                  3.2585                      -6.7031345
                  3.2594                      -6.7050383
                  3.2603                       -6.706942
                  3.2612                      -6.7088455
                  3.2621                      -6.7107489
                   3.263                      -6.7126522
                  3.2639                      -6.7145553
                  3.2648                      -6.7164583
                  3.2657                      -6.7183612
                  3.2666                      -6.7202639
                  3.2675                      -6.7221665
                  3.2684                      -6.7240689
                  3.2693                      -6.7259712
                  3.2702                      -6.7278734
                  3.2711                      -6.7297755
                   3.272                      -6.7316774
                  3.2729                      -6.7335792
                  3.2738                      -6.7354809
                  3.2747                      -6.7373825
                  3.2756                      -6.7392839
                  3.2765                      -6.7411853
                  3.2774                      -6.7430865
                  3.2783                      -6.7449876
                  3.2792                      -6.7468886
                  3.2801                      -6.7487894
                   3.281                      -6.7506902
                  3.2819                      -6.7525909
                  3.2828                      -6.7544914
                  3.2837                      -6.7563919
                  3.2846                      -6.7582923
                  3.2855                      -6.7601925
                  3.2864                      -6.7620927
                  3.2873                      -6.7639928
                  3.2882                      -6.7658928
                  3.2891                      -6.7677927
                    3.29                      -6.7696925
                  3.2909                      -6.7715923
                  3.2918                       -6.773492
                  3.2927                      -6.7753916
                  3.2936                      -6.7772911
                  3.2945                      -6.7791906
                  3.2954                        -6.78109
                  3.2963                      -6.7829894
                  3.2972                      -6.7848887
                  3.2981                       -6.786788
                   3.299                      -6.7886872
                  3.2999                      -6.7905865
                  3.3008                      -6.7924856
                  3.3017                      -6.7943848
                  3.3026                      -6.7962839
                  3.3035                       -6.798183
                  3.3044                      -6.8000822
                  3.3053                      -6.8019813
                  3.3062                      -6.8038804
                  3.3071                      -6.8057795
                   3.308                      -6.8076787
                  3.3089                      -6.8095779
                  3.3098                      -6.8114771
                  3.3107                      -6.8133764
                  3.3116                      -6.8152757
                  3.3125                       -6.817175
                  3.3134                      -6.8190744
                  3.3143                      -6.8209739
                  3.3152                      -6.8228735
                  3.3161                      -6.8247731
                   3.317                      -6.8266728
                  3.3179                      -6.8285726
                  3.3188                      -6.8304725
                  3.3197                      -6.8323724
                  3.3206                      -6.8342725
                  3.3215                      -6.8361726
                  3.3224                      -6.8380728
                  3.3233                      -6.8399731
                  3.3242                      -6.8418734
                  3.3251                      -6.8437737
                   3.326                      -6.8456741
                  3.3269                      -6.8475744
                  3.3278                      -6.8494746
                  3.3287                      -6.8513747
                  3.3296                      -6.8532746
                  3.3305                      -6.8551742
                  3.3314                      -6.8570734
                  3.3323                       -6.858972
                  3.3332                      -6.8608699
                  3.3341                      -6.8627669
                   3.335                      -6.8646627
                  3.3359                       -6.866557
                  3.3368                      -6.8684495
                  3.3377                      -6.8703396
                  3.3386                       -6.872227
                  3.3395                      -6.8741108
                  3.3404                      -6.8759904
                  3.3413                       -6.877865
                  3.3422                      -6.8797334
                  3.3431                      -6.8815946
                   3.344                      -6.8834471
                  3.3449                      -6.8852898
                  3.3458                       -6.887121
                  3.3467                      -6.8889393
                  3.3476                      -6.8907432
                  3.3485                      -6.8925318
                  3.3494                      -6.8943043
                  3.3503                      -6.8960605
                  3.3512                      -6.8978014
                  3.3521                      -6.8995287
                   3.353                      -6.9012452
                  3.3539                      -6.9029547
                  3.3548                      -6.9046618
                  3.3557                      -6.9063712
                  3.3566                       -6.908088
                  3.3575                      -6.9098164
                  3.3584                      -6.9115597
                  3.3593                      -6.9133204
                  3.3602                      -6.9150993
                  3.3611                      -6.9168968
                   3.362                      -6.9187119
                  3.3629                      -6.9205432
                  3.3638                      -6.9223889
                  3.3647                       -6.924247
                  3.3656                      -6.9261157
                  3.3665                       -6.927993
                  3.3674                      -6.9298772
                  3.3683                      -6.9317669
                  3.3692                      -6.9336607
                  3.3701                      -6.9355576
                   3.371                      -6.9374567
                  3.3719                      -6.9393572
                  3.3728                      -6.9412585
                  3.3737                      -6.9431602
                  3.3746                      -6.9450619
                  3.3755                      -6.9469633
                  3.3764                      -6.9488641
                  3.3773                      -6.9507642
                  3.3782                      -6.9526635
                  3.3791                      -6.9545618
                    3.38                      -6.9564591
                  3.3809                      -6.9583554
                  3.3818                      -6.9602506
                  3.3827                      -6.9621446
                  3.3836                      -6.9640376
                  3.3845                      -6.9659295
                  3.3854                      -6.9678203
                  3.3863                        -6.96971
                  3.3872                      -6.9715987
                  3.3881                      -6.9734863
                   3.389                      -6.9753729
                  3.3899                      -6.9772586
                  3.3908                      -6.9791433
                  3.3917                       -6.981027
                  3.3926                      -6.9829098
                  3.3935                      -6.9847917
                  3.3944                      -6.9866728
                  3.3953                       -6.988553
                  3.3962                      -6.9904324
                  3.3971                      -6.9923109
                   3.398                      -6.9941887
                  3.3989                      -6.9960657
                  3.3998                       -6.997942
                  3.4007                      -6.9998175
                  3.4016                      -7.0016922
                  3.4025                      -7.0035663
                  3.4034                      -7.0054397
                  3.4043                      -7.0073124
                  3.4052                      -7.0091845
                  3.4061                      -7.0110559
                   3.407                      -7.0129266
                  3.4079                      -7.0147968
                  3.4088                      -7.0166663
                  3.4097                      -7.0185352
